id;name;uic;lat;lon;country
39597;Namsskogan stasjon;namsskogan-stasjon;64.92586;13.152432;NO
39598;Hunderfossen stasjon;hunderfossen-stasjon;61.223648;10.438605;NO
39599;Snåsa stasjon;snasa-stasjon;64.245766;12.380184;NO
39600;Selsbakk stasjon;selsbakk-stasjon;63.3894;10.373344;NO
39601;Åsen stasjon;asen-stasjon;63.609463;11.052053;NO
39602;Berkåk stasjon;berkak-stasjon;62.823006;10.014242;NO
39603;Auma stasjon;auma-stasjon;62.220604;10.658546;NO
39604;Ilseng stasjon;ilseng-stasjon;60.776943;11.222247;NO
39605;Støren stasjon;storen-stasjon;63.05148;10.284855;NO
39606;Røros stasjon;roros-stasjon;62.574745;11.379087;NO
39607;Opphus stasjon;opphus-stasjon;61.331745;11.260506;NO
39608;Røstad stasjon;rostad-stasjon;63.752987;11.319091;NO
39609;Rotvoll stasjon;rotvoll-stasjon;63.436665;10.4807;NO
39610;Lønsdal stasjon;lonsdal-stasjon;66.74269;15.463101;NO
39611;Rognan stasjon;rognan-stasjon;67.09345;15.398428;NO
39612;Løten stasjon;loten-stasjon;60.818707;11.342051;NO
39613;Trofors stasjon;trofors-stasjon;65.53795;13.383086;NO
39614;Langlete stasjon;langlete-stasjon;62.9607;10.979059;NO
39615;Sparbu stasjon;sparbu-stasjon;63.918934;11.428811;NO
39616;Hamar stasjon;hamar-stasjon;60.791214;11.078141;NO
39617;Drevvatn stasjon;drevvatn-stasjon;66.071304;13.455527;NO
39618;Marienborg stasjon;marienborg-stasjon;63.41843;10.38282;NO
39619;Majavatn stasjon;majavatn-stasjon;65.16433;13.367963;NO
39620;Lillestrøm stasjon;lillestrom-stasjon;59.95322;11.044676;NO
39621;Fauske stasjon;fauske-stasjon;67.26406;15.398943;NO
39622;Hjerkinn stasjon;hjerkinn-stasjon;62.22005;9.541277;NO
39623;Mosjøen stasjon;mosjoen-stasjon;65.844795;13.200127;NO
